OBJECTID,male_high_white_old,male_med_white_old,male_low_white_old,female_high_white_old,female_med_white_old,female_low_white_old,male_high_poc_old,male_med_poc_old,male_low_poc_old,female_high_poc_old,female_med_poc_old,female_low_poc_old,length,male_high_white_new,male_med_white_new,male_low_white_new,female_high_white_new,female_med_white_new,female_low_white_new,male_high_poc_new,male_med_poc_new,male_low_poc_new,female_high_poc_new,female_med_poc_new,female_low_poc_new
48147,2.786974781,2.352826019,2.076940069,2.764178241,2.452203188,2.691572717,2.320834562,1.777708937,1.771326254,2.295673014,1.764713845,1.853920912,212.9608127,3.98249835,3.984017077,3.833925559,3.96266102,3.912646159,3.78712863,3.951858836,3.968403579,3.701700103,3.913849897,3.878039172,3.686085471
48253,2.673279934,2.243441087,1.960865208,2.656964459,2.354569389,2.597065572,2.202488477,1.663312206,1.65609187,2.180524715,1.654376865,1.744499418,218.3370032,4.173618578,4.168060581,4.009484248,4.159614754,4.105560137,3.971544274,4.140241658,4.148258994,3.875161042,4.110637533,4.070597343,3.871287496
48475,2.078015453,2.003273501,1.858631691,1.986822096,2.033926014,2.390578873,1.863082332,1.750770367,1.798218204,1.781699655,1.686450473,1.878713465,1483.269805,3.939394809,4.0272615,3.836038466,3.84697265,3.891673537,3.747030309,4.07591452,4.236709631,3.961041298,3.955055287,4.056048277,3.855740049
48482,2.88890366,2.470402585,2.173495447,2.887533255,2.608248812,2.857224684,2.408411289,1.880459915,1.871128136,2.393805499,1.880636062,1.97265132,1945.859235,4.303492718,4.279143656,4.110594937,4.305579611,4.242365228,4.09574154,4.267391589,4.252795224,3.981441884,4.260512603,4.210516696,4.005863329
48491,2.894354672,2.47371807,2.179211035,2.89037436,2.606936,2.854872388,2.415449207,1.885311893,1.876382143,2.39956409,1.883924528,1.97564523,690.2313638,4.22143847,4.199959408,4.031220934,4.220703182,4.158483261,4.012527517,4.18482807,4.173727119,3.899474474,4.173981135,4.125071005,3.91940008
48603,2.664456411,2.231698778,1.9535633,2.643811251,2.334986647,2.575414852,2.196742295,1.654867177,1.648212735,2.172643052,1.643226905,1.732744555,592.5201973,4.120540373,4.119789034,3.966579127,4.102546921,4.05117992,3.922637489,4.088872473,4.102690052,3.833351338,4.053526372,4.016310802,3.821568086
48831,2.73151039,2.298551524,2.017300888,2.712512198,2.40492622,2.644161271,2.263431005,1.720814602,1.712725972,2.240878059,1.711775274,1.799682408,307.7955653,4.110263852,4.101029269,3.940803084,4.099709986,4.04280703,3.907556466,4.07565565,4.079410745,3.803452699,4.048599911,4.005029466,3.803628665
48841,2.886274753,2.125244905,2.035190235,2.845256976,2.067461496,2.049655839,2.84885698,2.102502798,2.023234832,2.835775779,2.099683085,2.047953792,244.9165164,4.048572734,4.008680677,3.8919794,4.019027868,3.962513151,3.841485785,4.056043459,4.0470826,3.895540109,3.988110513,3.942751327,3.806201122
48968,2.883773536,2.451468675,2.172620651,2.863825197,2.55601849,2.796795129,2.41555312,1.874090673,1.867357013,2.391800666,1.86288866,1.952513719,380.2916814,4.22107578,4.219175508,4.064278688,4.203824751,4.151638758,4.021556368,4.188671959,4.201161242,3.930288386,4.154356588,4.116252097,3.92005933
48998,2.940720062,2.514078535,2.227028738,2.928899342,2.633299778,2.877859194,2.466859258,1.930741622,1.922915708,2.447111504,1.924584158,2.015312044,371.1863678,4.213522015,4.202434231,4.039098231,4.204083133,4.147051355,4.007886148,4.178599642,4.179963649,3.904612391,4.155502145,4.112272289,3.909330738
49064,3.076464337,2.19916139,2.210429323,3.050620602,1.995622712,2.097251113,2.959364376,2.202390849,2.275856852,2.905563952,2.065934651,2.223614222,125.3191398,3.310093595,2.987699516,2.88020893,3.178012749,2.868312342,2.73778749,2.989480094,2.976393103,2.800698915,3.264420195,2.814766529,2.645773566
49081,2.684148962,2.264530154,1.968859138,2.681415419,2.399964099,2.648392039,2.204482084,1.675381568,1.666249743,2.189205192,1.674741193,1.766595293,743.3034119,4.322721164,4.300222971,4.132120186,4.323222694,4.260859016,4.115007801,4.286716263,4.274325164,4.001976051,4.277635124,4.228585651,4.02379848
49084,2.699209464,2.265343963,1.988992651,2.676853012,2.365522659,2.605107441,2.232745759,1.689872657,1.683431928,2.207800736,1.677155018,1.766423731,419.0960949,4.125484442,4.126656242,3.976143866,4.105984797,4.055805388,3.929844673,4.094755681,4.110866355,3.843856134,4.057247092,4.021274933,3.828931412
49361,2.698317637,2.270381315,1.985097247,2.684705871,2.386383562,2.630131288,2.225664553,1.688296456,1.680713998,2.205033863,1.681035784,1.771525277,297.3689237,4.064065286,4.055239571,3.893688013,4.052760202,3.996932237,3.859740175,4.029725706,4.033808897,3.759138744,4.003975783,3.962042477,3.7603981
49486,2.173864502,2.189695882,2.156903011,2.050860814,2.182435944,2.68495939,1.888077387,1.807074286,1.890309276,1.790558837,1.729512057,2.021815034,1009.906824,4.04968775,4.099912053,3.86417037,3.970233523,3.963665739,3.798813142,4.164467526,4.29260197,3.984239112,4.041304381,4.093970949,3.89784301
49493,2.744726479,2.318455303,2.030910575,2.733408348,2.438579326,2.683360679,2.270531297,1.734773778,1.726875432,2.251030286,1.728924611,1.819715821,461.9956993,4.083059005,4.071448421,3.907879333,4.074117222,4.016867006,3.87735668,4.048121633,4.048840449,3.773606722,4.02573894,3.982278119,3.77920411
49622,2.83828649,2.406937497,2.125211601,2.820572371,2.515588944,2.756688176,2.368774737,1.827975125,1.820473298,2.346410416,1.818782772,1.90801553,174.7789455,4.185745909,4.179235709,4.020234229,4.172729247,4.117800309,3.983629672,4.15201036,4.158958468,3.884590118,4.122857835,4.081711337,3.881677782
49708,2.938426561,2.509995353,2.225406432,2.924137703,2.624773032,2.868230696,2.466229793,1.928389631,1.920920397,2.445271445,1.920712912,2.011128874,269.7698084,4.033429767,4.024594557,3.862395169,4.021715652,3.965551071,3.828011002,3.998466586,4.002636915,3.72696078,3.972061787,3.929709311,3.727528928
49746,2.677816336,2.247457639,1.965646342,2.660745493,2.357221437,2.599361415,2.207553526,1.667889562,1.660768158,2.185216976,1.658484252,1.748501941,165.0524394,3.985541473,3.980899151,3.823288521,3.970800311,3.917267258,3.784237887,3.952492996,3.961607979,3.689148393,3.921835478,3.882350113,3.683834268
49762,2.954470847,2.535455137,2.238980557,2.952547864,2.672328808,2.920992095,2.474348791,1.945848309,1.9365384,2.459504157,1.945762863,2.03762537,778.7928875,4.259985668,4.236115782,4.067564098,4.261676388,4.198632384,4.052165701,4.223843774,4.20981998,3.937886834,4.216324659,4.166501563,3.961633249
49770,1.961825177,1.986649995,2.025519289,1.820821635,1.940284761,2.467756221,1.671488398,1.59041015,1.715359908,1.557541678,1.481986314,1.791010867,166.4977933,3.695438022,3.691588741,3.45695988,3.631936138,3.57549563,3.406702522,3.79123844,3.8593213,3.587268805,3.679545689,3.678506016,3.507084726
49825,1.945859573,1.922179588,1.821377527,1.825651999,1.926181926,2.378808284,1.6634033,1.539782252,1.570497796,1.570683496,1.479586751,1.72135554,536.1210917,4.167279251,4.264694457,4.072220332,4.041814104,4.08210716,3.964714325,4.28138038,4.461232047,4.197689681,4.114100294,4.209894917,4.043691833
49877,2.845387579,2.413586056,2.133955723,2.826184245,2.519490182,2.760613337,2.376636206,1.835634303,1.828791045,2.353247552,1.824897726,1.914617259,206.7420304,4.194335901,4.19213102,4.037241387,4.177598727,4.125446321,3.995179958,4.162178316,4.174226135,3.903679394,4.12865521,4.090626296,3.894413059
49889,2.67060056,2.241792518,1.957732418,2.655762737,2.355586161,2.598772282,2.198785376,1.660584483,1.653169251,2.177550827,1.652566003,1.742891914,247.8674288,4.184264144,4.176865326,4.016467294,4.171739869,4.116646066,3.980744284,4.150260944,4.156072814,3.881867627,4.122765608,4.081614469,3.880846193
49920,2.877740691,2.450407292,2.164293124,2.864966478,2.567916223,2.812043828,2.404520687,1.867732813,1.860035296,2.384302466,1.860988487,1.95158868,331.4797148,4.187527981,4.177707713,4.015408829,4.177072238,4.120737436,3.98269232,4.152971457,4.155850854,3.880940305,4.128434525,4.085958874,3.883769294
50032,2.871518389,2.464925265,2.15515391,2.884234945,2.627395879,2.879788012,2.383905865,1.868340093,1.855786339,2.376741301,1.877825819,1.969778133,1461.118136,4.271547173,4.225696903,4.059570076,4.29310524,4.221124024,4.072990216,4.237305819,4.197322294,3.948481483,4.255867914,4.19545539,4.001586151
50070,2.907144218,2.479190532,2.193930834,2.893509295,2.595150752,2.838889201,2.434506529,1.897121885,1.889543964,2.413864816,1.889847064,1.980334582,297.5687903,4.1142468,4.10540026,3.943775614,4.102932685,4.047071184,3.909828803,4.079859151,4.083924482,3.809160334,4.054092091,4.012120352,3.810414401
50103,2.738894009,2.311994836,2.025296597,2.726736593,2.430606044,2.675033667,2.265253479,1.728887738,1.72112935,2.245345771,1.722525589,1.813226145,356.026972,4.007233445,3.995753685,3.831485373,3.997715993,3.940155313,3.800313322,3.971599611,3.972581501,3.696142355,3.948324397,3.904469189,3.700783133
50132,2.948537462,2.549150175,2.235640215,2.967694276,2.722610605,2.978595015,2.457127386,1.949780158,1.937275433,2.452635483,1.961880537,2.055982062,1662.061297,4.29022344,4.239321691,4.078057903,4.316036726,4.242879253,4.097688155,4.258021214,4.212444208,3.977941734,4.283017765,4.221309978,4.036267049
50136,2.540693569,2.21058395,2.046029621,2.429925707,2.133422712,2.301606433,2.384553996,2.021424689,2.015931656,2.304500807,1.935939721,2.002051956,1294.567795,4.08617096,4.097813886,3.992963986,4.028528599,4.003486865,3.923895327,4.075198396,4.103372994,3.92413373,3.982104579,3.955760991,3.840944843
50254,2.834772365,2.400711675,2.124679544,2.812135846,2.500374181,2.73984554,2.368507271,1.825460593,1.819080363,2.343431227,1.812568573,1.901817197,99.52685309,4.148153106,4.148550764,3.996636535,4.128775888,4.077772018,3.950684061,4.116473413,4.131782505,3.863262977,4.079031706,4.04209678,3.84860489
50351,2.450272611,2.104238625,1.956121985,2.320881573,2.001052769,2.176303821,2.311060703,1.937850477,1.941399187,2.216502012,1.834103279,1.909039629,126.9834301,3.648357975,3.698431548,3.654324937,3.559373559,3.559117545,3.538917784,3.645548093,3.716543075,3.595947023,3.518825994,3.520972163,3.470547019
50353,2.808088516,2.399070028,2.092929535,2.817488156,2.555785156,2.808727961,2.321509906,1.803580966,1.792595854,2.312201354,1.810098739,1.903274935,1244.713622,4.115333828,4.077029612,3.91001785,4.129969141,4.061274141,3.912989016,4.08072251,4.049632464,3.793681806,4.091003758,4.03476483,3.83709041
50414,1.912711312,1.922803401,1.89079387,1.786894238,1.911499739,2.414433855,1.62535741,1.536540107,1.618121859,1.525021187,1.455718331,1.744358509,737.2121342,3.944902974,4.008026354,3.769611757,3.846768103,3.844950691,3.68151217,4.064429978,4.21187128,3.896600212,3.918085369,3.979416787,3.781386753
50607,1.920671845,1.929968406,1.898189063,1.794445502,1.918047175,2.421034169,1.633106101,1.543194399,1.624614946,1.532374869,1.461905183,1.750040296,469.6659292,3.957171203,4.021060416,3.783161965,3.857098075,3.855276954,3.692348183,4.07659617,4.225091038,3.910442793,3.92797513,3.989382104,3.791989747
50645,2.726736837,2.295379381,2.013951917,2.708862529,2.403727618,2.644928856,2.257267335,1.716505592,1.709142268,2.234767739,1.707085285,1.796460749,508.3152238,4.004188133,3.997792443,3.838258475,3.990729168,3.935681795,3.801171967,3.970033812,3.977192756,3.702205982,3.940388,3.899115653,3.698730635
50662,2.940878504,2.063586582,2.073044628,2.916106002,1.860504064,1.95948835,2.82280457,2.065076439,2.137001605,2.769604954,1.928248087,2.083482271,1182.889178,3.563276818,2.842275649,2.745668738,2.945726139,2.702603274,2.575445897,2.824209156,2.816684718,2.631535699,3.272774888,2.639743629,2.458625255
50671,2.578099914,2.246347969,2.080320989,2.467234133,2.168861571,2.335547332,2.422250772,2.057617938,2.050895397,2.3423135,1.97228389,2.036937807,1315.362161,3.936074608,3.946333822,3.839523098,3.880486111,3.854918555,3.773718112,3.924641277,3.951255064,3.769363013,3.833605312,3.806700377,3.689299499
50790,3.071573215,2.194330189,2.206183,3.045335272,1.990650489,2.093163423,2.954846429,2.198183411,2.272132274,2.900832463,2.06188073,2.220361408,346.081548,3.111279897,2.983104711,2.874994175,3.190906387,2.86814959,2.738231427,2.988569336,2.973403811,2.80192532,3.26668202,2.816139546,2.651128172
50791,2.807643465,1.930404982,1.942244689,2.7814024,1.726727681,1.829229415,2.690921937,1.934259873,2.008194678,2.636907277,1.797960011,1.956426859,169.9966198,3.007288634,2.979966331,2.872258707,2.914105734,2.863584892,2.73375049,2.984484746,2.969880353,2.797545845,2.861482069,2.811207764,2.645448966
50856,2.839888187,2.411697164,2.126766976,2.825916613,2.527052718,2.770632308,2.367481096,1.829868566,1.822331047,2.346672005,1.8223853,1.91282353,282.9828199,4.078448675,4.070193431,3.909278863,4.066740309,4.011277504,3.874697774,4.044377371,4.049127452,3.774916404,4.018063919,3.976527731,3.775384197
50861,2.773343043,2.34702808,2.059162519,2.762180722,2.467446236,2.712078046,2.299132581,1.763276995,1.755215963,2.279792212,1.757700008,1.848302548,410.3379836,4.241232312,4.228722007,4.064515926,4.233111457,4.175296911,4.035183817,4.20604739,4.205698539,3.92990104,4.184566789,4.140450409,3.93679725
50922,2.924241028,2.496525994,2.210934935,2.910934577,2.613078652,2.856961619,2.451381734,1.914225871,1.906597677,2.430900328,1.907153146,1.997679983,310.9878387,4.16750775,4.158453689,3.996899942,4.156473002,4.100593921,3.9633016,4.133242039,4.137027373,3.862564158,4.107890067,4.065908431,3.864286888
50939,2.834254823,2.414249431,2.118950964,2.831080205,2.548903824,2.797110594,2.354874714,1.825369624,1.816275336,2.339396473,1.824496967,1.9162582,725.2161076,4.088501724,4.066448124,3.89838457,4.088617357,4.026425045,3.880738349,4.052473139,4.040616739,3.767857718,4.042809833,3.993942069,3.789033344
50997,2.826379217,2.398548011,2.113117925,2.812912728,2.514812152,2.758624409,2.353627905,1.816360579,1.80875651,2.333068288,1.80918937,1.89969676,304.4077901,4.041243354,4.032305175,3.870740823,4.030067564,3.974210786,3.836962362,4.006933071,4.010870783,3.736284565,3.981373131,3.939412013,3.737768191
51033,2.859790891,1.982547018,1.994402284,2.833553533,1.778866869,1.881381899,2.74306312,1.986399927,2.060351423,2.689049283,1.850096717,2.008579985,163.8310811,3.045735305,3.017580193,2.909396598,2.953914324,2.902894396,2.772962717,3.023221438,3.007949207,2.836635129,2.901545947,2.850952655,2.686084068
51108,2.766894107,2.336319991,2.054828708,2.749507759,2.445513592,2.687503602,2.29685331,1.756988072,1.74990734,2.274360903,1.74738616,1.837359454,282.7608915,4.182871344,4.17862415,4.021462394,4.167821097,4.114522104,3.981939353,4.149982868,4.159568745,3.887433721,4.118885018,4.079648959,3.881507013
51165,2.761918971,2.328521734,2.051409275,2.740289778,2.430022697,2.669966755,2.294921784,1.752468563,1.745936746,2.270336048,1.740209258,1.829583661,302.7160926,4.096744342,4.097133277,3.945510455,4.077869203,4.027212501,3.900186104,4.06563974,4.080813636,3.812840267,4.029030961,3.992561923,3.799222524
51208,2.652950707,2.219547852,1.942444447,2.631313643,2.321034292,2.560975318,2.185959023,1.643500775,1.636970796,2.161369641,1.631236592,1.720610547,325.6996705,4.119128084,4.119494355,3.967814958,4.100254969,4.049571539,3.922502418,4.087990447,4.103142236,3.835101269,4.051381182,4.014881994,3.821494199
51212,2.914785286,2.0375356,2.049407825,2.888551963,1.833852345,1.936381852,2.798050707,2.041386337,2.115356021,2.744037764,1.905079468,2.063580618,366.5141805,3.086759948,3.057690713,2.949023738,2.996447771,2.944882282,2.814876179,3.064545202,3.048523035,2.878378352,2.944356706,2.893407835,2.72954851
51226,1.952704687,1.964390995,1.932311994,1.827617464,1.954129698,2.457083459,1.665696924,1.578991568,1.661090539,1.566092806,1.498992128,1.788684775,567.3328752,4.041721212,4.099894022,3.862175074,3.949652339,3.945517733,3.781125456,4.159252839,4.299477836,3.986755106,4.020423265,4.07796978,3.880767064
51433,2.725082385,2.298440908,2.011389799,2.713257684,2.417656336,2.66220913,2.251225516,1.715107441,1.7072768,2.231474336,1.708946968,1.799670106,369.6757133,4.013693823,4.002791547,3.839816706,4.004198122,3.947348245,3.808466628,3.97897854,3.980539389,3.705575703,3.955815177,3.912789164,3.710142096
51440,2.744757541,2.314139894,2.028300501,2.729729001,2.427681407,2.667740107,2.274342012,1.733696116,1.724467687,2.254057865,1.727789544,1.815302516,395.1629486,4.19681262,4.179996306,4.014042847,4.192580036,4.131347504,3.990118227,4.15989404,4.154527127,3.875559848,4.141008047,4.092518501,3.886718263
51522,2.81371643,2.391453995,2.09884934,2.807673463,2.521008961,2.768072154,2.336102963,1.804317807,1.79566904,2.319197808,1.801683198,1.893138816,607.3157472,4.078644242,4.060458263,3.893640543,4.075398107,4.015005811,3.871224029,4.042889323,4.035670496,3.76139367,4.028563763,3.981688481,3.776956124
51527,2.926261395,2.491728277,2.212994442,2.904870771,2.593767049,2.831936496,2.459867797,1.915830702,1.908109477,2.436115865,1.905253577,1.992908188,184.0719682,4.07584895,4.069277059,3.91189253,4.063049995,4.007593319,3.875236182,4.042145279,4.049138993,3.775084133,4.011882791,3.969860755,3.770838798
51629,2.901407146,2.479455946,2.186484239,2.895769101,2.609728631,2.856972825,2.423535935,1.89206587,1.883371316,2.406833518,1.889677685,1.981192996,623.0914317,4.083407919,4.064283656,3.896520017,4.080737767,4.019695194,3.875043206,4.04714486,4.038851169,3.76396807,4.033599975,3.985997113,3.780618889
51676,2.729033628,2.296373759,2.018083926,2.708554889,2.399958868,2.640486492,2.261193586,1.719408009,1.712751029,2.237181841,1.707874022,1.797430604,192.8176361,4.195866284,4.19416943,4.039423326,4.1782747,4.126083379,3.99622584,4.1633377,4.176112201,3.905252228,4.128495035,4.090347564,3.894321071
51677,2.888079188,2.458350328,2.175614698,2.871926523,2.569771383,2.812348386,2.417173045,1.87810064,1.870863507,2.395290922,1.869266942,1.959415718,194.6471228,4.15518749,4.149263833,3.990153013,4.141393768,4.087061687,3.952574091,4.121553312,4.129156227,3.855569378,4.092233828,4.051888559,3.852138479
51791,2.740992549,2.318743831,2.026122777,2.734967168,2.448330087,2.69540078,2.263367956,1.731596619,1.722945433,2.246471489,1.728972668,1.820430541,673.9268914,4.261092263,4.242879825,4.076045835,4.257866806,4.197460081,4.053659967,4.22533088,4.218080789,3.943802863,4.211034118,4.164142933,3.959401846
